Numeric:   Analytic:  Relative Error:
0.457043   0.457043   8.33115e-08
0.45741   0.45741   8.33115e-08
0.457776   0.457776   8.33115e-08
0.458142   0.458142   8.33115e-08
0.458507   0.458507   8.33115e-08
0.458871   0.458871   8.33115e-08
0.459235   0.459236   8.33114e-08
0.459599   0.459599   8.33114e-08
0.459962   0.459962   8.33114e-08
0.460325   0.460325   8.33114e-08
0.460688   0.460688   8.33114e-08
0.461049   0.461049   8.33114e-08
0.461411   0.461411   8.33114e-08
0.461772   0.461772   8.33114e-08
0.462132   0.462132   8.33114e-08
0.462492   0.462492   8.33114e-08
0.462852   0.462852   8.33114e-08
0.463211   0.463211   8.33114e-08
0.46357   0.46357   8.33114e-08
0.463928   0.463928   8.33114e-08
0.464285   0.464285   8.33114e-08
0.464643   0.464643   8.33114e-08
0.465   0.465   8.33114e-08
0.465356   0.465356   8.33114e-08
0.465712   0.465712   8.33114e-08
0.466067   0.466067   8.33114e-08
0.466422   0.466422   8.33114e-08
0.466777   0.466777   8.33114e-08
0.467131   0.467131   8.33114e-08
0.467484   0.467484   8.33114e-08
0.467838   0.467838   8.33114e-08
0.46819   0.46819   8.33114e-08
0.468543   0.468543   8.33114e-08
0.468894   0.468894   8.33114e-08
0.469246   0.469246   8.33114e-08
0.469597   0.469597   8.33114e-08
0.469947   0.469947   8.33114e-08
0.470297   0.470297   8.33114e-08
0.470647   0.470647   8.33114e-08
0.470996   0.470996   8.33113e-08
0.471344   0.471344   8.33113e-08
0.471693   0.471693   8.33113e-08
0.47204   0.47204   8.33113e-08
0.472388   0.472388   8.33113e-08
0.472735   0.472735   8.33113e-08
0.473081   0.473081   8.33113e-08
0.473427   0.473427   8.33113e-08
0.473773   0.473773   8.33113e-08
0.474118   0.474118   8.33113e-08
0.474462   0.474462   8.33113e-08
0.474806   0.474807   8.33113e-08
0.47515   0.47515   8.33113e-08
0.475494   0.475494   8.33113e-08
0.475836   0.475836   8.33113e-08
0.476179   0.476179   8.33113e-08
0.476521   0.476521   8.33113e-08
0.476862   0.476862   8.33113e-08
0.477203   0.477203   8.33113e-08
0.477544   0.477544   8.33113e-08
0.477884   0.477884   8.33113e-08
0.478224   0.478224   8.33113e-08
0.478563   0.478563   8.33113e-08
0.478902   0.478902   8.33113e-08
0.479241   0.479241   8.33113e-08
0.479579   0.479579   8.33113e-08
0.479916   0.479916   8.33113e-08
0.480254   0.480254   8.33113e-08
0.48059   0.48059   8.33113e-08
0.480927   0.480927   8.33113e-08
0.481262   0.481262   8.33113e-08
0.481598   0.481598   8.33113e-08
0.481933   0.481933   8.33113e-08
0.482267   0.482267   8.33113e-08
0.482601   0.482601   8.33113e-08
0.482935   0.482935   8.33113e-08
0.483268   0.483268   8.33113e-08
0.483601   0.483601   8.33113e-08
0.483933   0.483933   8.33113e-08
0.484265   0.484265   8.33113e-08
0.484597   0.484597   8.33113e-08
0.484928   0.484928   8.33112e-08
0.485259   0.485259   8.33112e-08
0.485589   0.485589   8.33112e-08
0.485919   0.485919   8.33112e-08
0.486248   0.486248   8.33112e-08
0.486577   0.486577   8.33112e-08
0.486905   0.486905   8.33112e-08
0.487233   0.487233   8.33112e-08
0.487561   0.487561   8.33112e-08
0.487888   0.487888   8.33112e-08
0.488215   0.488215   8.33112e-08
0.488541   0.488541   8.33112e-08
0.488867   0.488867   8.33112e-08
0.489193   0.489193   8.33112e-08
0.489518   0.489518   8.33112e-08
0.489843   0.489843   8.33112e-08
0.490167   0.490167   8.33112e-08
0.490491   0.490491   8.33112e-08
0.490814   0.490814   8.33112e-08
0.491137   0.491137   8.33112e-08
0.491459   0.49146   8.33112e-08
0.491782   0.491782   8.33112e-08
0.492103   0.492103   8.33112e-08
0.492425   0.492425   8.33112e-08
0.492745   0.492745   8.33112e-08
0.493066   0.493066   8.33112e-08
0.493386   0.493386   8.33112e-08
0.493705   0.493705   8.33112e-08
0.494025   0.494025   8.33112e-08
0.494343   0.494343   8.33112e-08
0.494662   0.494662   8.33112e-08
0.49498   0.49498   8.33112e-08
0.495297   0.495297   8.33112e-08
0.495614   0.495614   8.33112e-08
0.495931   0.495931   8.33112e-08
0.496247   0.496247   8.33112e-08
0.496563   0.496563   8.33112e-08
0.496878   0.496878   8.33112e-08
0.497193   0.497193   8.33112e-08
0.497508   0.497508   8.33111e-08
0.497822   0.497822   8.33111e-08
0.498136   0.498136   8.33111e-08
0.498449   0.498449   8.33111e-08
0.498762   0.498762   8.33111e-08
0.499075   0.499075   8.33111e-08
0.499387   0.499387   8.33111e-08
0.499698   0.499698   8.33111e-08
0.50001   0.50001   8.33111e-08
0.500321   0.500321   8.33111e-08
0.500631   0.500631   8.33111e-08
0.500941   0.500941   8.33111e-08
0.501251   0.501251   8.33111e-08
0.50156   0.50156   8.33111e-08
0.501869   0.501869   8.33111e-08
0.502177   0.502177   8.33111e-08
0.502485   0.502485   8.33111e-08
0.502793   0.502793   8.33111e-08
0.5031   0.5031   8.33111e-08
0.503407   0.503407   8.33111e-08
0.503713   0.503713   8.33111e-08
0.504019   0.504019   8.33111e-08
0.504325   0.504325   8.33111e-08
0.50463   0.50463   8.33111e-08
0.504935   0.504935   8.33111e-08
0.505239   0.505239   8.33111e-08
0.505543   0.505543   8.33111e-08
0.505846   0.505847   8.33111e-08
0.50615   0.50615   8.33111e-08
0.506452   0.506452   8.33111e-08
0.506755   0.506755   8.33111e-08
0.507057   0.507057   8.33111e-08
0.507358   0.507358   8.33111e-08
0.507659   0.507659   8.33111e-08
0.50796   0.50796   8.33111e-08
0.50826   0.50826   8.33111e-08
0.50856   0.50856   8.33111e-08
0.50886   0.50886   8.33111e-08
0.509159   0.509159   8.33111e-08
0.509458   0.509458   8.33111e-08
0.509756   0.509756   8.33111e-08
0.510054   0.510054   8.3311e-08
0.510351   0.510351   8.3311e-08
0.510649   0.510649   8.3311e-08
0.510945   0.510945   8.3311e-08
0.511242   0.511242   8.3311e-08
0.511538   0.511538   8.3311e-08
0.511833   0.511833   8.3311e-08
0.512128   0.512128   8.3311e-08
0.512423   0.512423   8.3311e-08
0.512717   0.512717   8.3311e-08
0.513011   0.513011   8.3311e-08
0.513305   0.513305   8.3311e-08
0.513598   0.513598   8.3311e-08
0.513891   0.513891   8.3311e-08
0.514183   0.514183   8.3311e-08
0.514475   0.514475   8.3311e-08
0.514767   0.514767   8.3311e-08
0.515058   0.515058   8.3311e-08
0.515349   0.515349   8.3311e-08
0.51564   0.51564   8.3311e-08
0.51593   0.51593   8.3311e-08
0.516219   0.516219   8.3311e-08
0.516509   0.516509   8.3311e-08
0.516797   0.516797   8.3311e-08
0.517086   0.517086   8.3311e-08
0.517374   0.517374   8.3311e-08
0.517662   0.517662   8.3311e-08
0.517949   0.517949   8.3311e-08
0.518236   0.518236   8.3311e-08
0.518523   0.518523   8.3311e-08
0.518809   0.518809   8.3311e-08
0.519095   0.519095   8.3311e-08
0.51938   0.51938   8.3311e-08
0.519665   0.519665   8.3311e-08
0.51995   0.51995   8.3311e-08
0.520234   0.520234   8.3311e-08
0.520518   0.520518   8.3311e-08
0.520801   0.520801   8.3311e-08
0.521084   0.521084   8.3311e-08
0.521367   0.521367   8.3311e-08
0.521649   0.521649   8.3311e-08
0.521931   0.521931   8.3311e-08
0.522213   0.522213   8.3311e-08
0.522494   0.522494   8.3311e-08
0.522775   0.522775   8.3311e-08
0.523055   0.523055   8.33109e-08
0.523335   0.523335   8.33109e-08
0.523615   0.523615   8.33109e-08
0.523894   0.523894   8.33109e-08
0.524173   0.524173   8.33109e-08
0.524452   0.524452   8.33109e-08
0.52473   0.52473   8.33109e-08
0.525008   0.525008   8.33109e-08
0.525285   0.525285   8.33109e-08
0.525562   0.525562   8.33109e-08
0.525839   0.525839   8.33109e-08
0.526115   0.526115   8.33109e-08
0.526391   0.526391   8.33109e-08
0.526666   0.526666   8.33109e-08
0.526941   0.526942   8.33109e-08
0.527216   0.527216   8.33109e-08
0.527491   0.527491   8.33109e-08
0.527765   0.527765   8.33109e-08
0.528038   0.528038   8.33109e-08
0.528312   0.528312   8.33109e-08
0.528584   0.528584   8.33109e-08
0.528857   0.528857   8.33109e-08
0.529129   0.529129   8.33109e-08
0.529401   0.529401   8.33109e-08
0.529672   0.529672   8.33109e-08
0.529943   0.529943   8.33109e-08
0.530214   0.530214   8.33109e-08
0.530484   0.530484   8.33109e-08
0.530754   0.530754   8.33109e-08
0.531024   0.531024   8.33109e-08
0.531293   0.531293   8.33109e-08
0.531562   0.531562   8.33109e-08
0.53183   0.53183   8.33109e-08
0.532098   0.532098   8.33109e-08
0.532366   0.532366   8.33109e-08
0.532633   0.532633   8.33109e-08
0.5329   0.5329   8.33109e-08
0.533167   0.533167   8.33109e-08
0.533433   0.533433   8.33109e-08
0.533699   0.533699   8.33109e-08
0.533965   0.533965   8.33109e-08
0.53423   0.53423   8.33109e-08
0.534494   0.534495   8.33109e-08
0.534759   0.534759   8.33109e-08
0.535023   0.535023   8.33109e-08
0.535287   0.535287   8.33109e-08
0.53555   0.53555   8.33109e-08
0.535813   0.535813   8.33109e-08
0.536076   0.536076   8.33108e-08
0.536338   0.536338   8.33108e-08
0.5366   0.5366   8.33108e-08
0.536861   0.536861   8.33108e-08
0.537122   0.537122   8.33108e-08
0.537383   0.537383   8.33108e-08
0.537643   0.537644   8.33108e-08
0.537904   0.537904   8.33108e-08
0.538163   0.538163   8.33108e-08
0.538423   0.538423   8.33108e-08
0.538682   0.538682   8.33108e-08
0.53894   0.53894   8.33108e-08
0.539199   0.539199   8.33108e-08
0.539456   0.539456   8.33108e-08
0.539714   0.539714   8.33108e-08
0.539971   0.539971   8.33108e-08
0.540228   0.540228   8.33108e-08
0.540485   0.540485   8.33108e-08
0.540741   0.540741   8.33108e-08
0.540996   0.540996   8.33108e-08
0.541252   0.541252   8.33108e-08
0.541507   0.541507   8.33108e-08
0.541762   0.541762   8.33108e-08
0.542016   0.542016   8.33108e-08
0.54227   0.54227   8.33108e-08
0.542524   0.542524   8.33108e-08
0.542777   0.542777   8.33108e-08
0.54303   0.54303   8.33108e-08
0.543282   0.543283   8.33108e-08
0.543535   0.543535   8.33108e-08
0.543787   0.543787   8.33108e-08
0.544038   0.544038   8.33108e-08
0.544289   0.544289   8.33108e-08
0.54454   0.54454   8.33108e-08
0.544791   0.544791   8.33108e-08
0.545041   0.545041   8.33108e-08
0.545291   0.545291   8.33108e-08
0.54554   0.54554   8.33108e-08
0.545789   0.545789   8.33108e-08
0.546038   0.546038   8.33108e-08
0.546286   0.546286   8.33108e-08
0.546534   0.546534   8.33108e-08
0.546782   0.546782   8.33108e-08
0.547029   0.547029   8.33108e-08
0.547276   0.547276   8.33108e-08
0.547523   0.547523   8.33108e-08
0.547769   0.547769   8.33107e-08
0.548015   0.548015   8.33107e-08
0.548261   0.548261   8.33107e-08
0.548506   0.548506   8.33107e-08
0.548751   0.548751   8.33107e-08
0.548995   0.548995   8.33107e-08
0.54924   0.54924   8.33107e-08
0.549484   0.549484   8.33107e-08
0.549727   0.549727   8.33107e-08
0.54997   0.54997   8.33107e-08
0.550213   0.550213   8.33107e-08
0.550456   0.550456   8.33107e-08
0.550698   0.550698   8.33107e-08
0.55094   0.55094   8.33107e-08
0.551181   0.551181   8.33107e-08
0.551422   0.551422   8.33107e-08
0.551663   0.551663   8.33107e-08
0.551904   0.551904   8.33107e-08
0.552144   0.552144   8.33107e-08
0.552383   0.552384   8.33107e-08
0.552623   0.552623   8.33107e-08
0.552862   0.552862   8.33107e-08
0.553101   0.553101   8.33107e-08
0.553339   0.553339   8.33107e-08
0.553577   0.553577   8.33107e-08
0.553815   0.553815   8.33107e-08
0.554052   0.554052   8.33107e-08
0.55429   0.55429   8.33107e-08
0.554526   0.554526   8.33107e-08
0.554763   0.554763   8.33107e-08
0.554999   0.554999   8.33107e-08
0.555234   0.555235   8.33107e-08
0.55547   0.55547   8.33107e-08
0.555705   0.555705   8.33107e-08
0.55594   0.55594   8.33107e-08
0.556174   0.556174   8.33107e-08
0.556408   0.556408   8.33107e-08
0.556642   0.556642   8.33107e-08
0.556875   0.556875   8.33107e-08
0.557108   0.557108   8.33107e-08
0.557341   0.557341   8.33107e-08
0.557573   0.557573   8.33107e-08
0.557805   0.557805   8.33107e-08
0.558037   0.558037   8.33107e-08
0.558269   0.558269   8.33107e-08
0.5585   0.5585   8.33107e-08
0.55873   0.55873   8.33106e-08
0.558961   0.558961   8.33106e-08
0.559191   0.559191   8.33106e-08
0.559421   0.559421   8.33106e-08
0.55965   0.55965   8.33106e-08
0.559879   0.559879   8.33106e-08
0.560108   0.560108   8.33106e-08
0.560336   0.560336   8.33106e-08
0.560564   0.560564   8.33106e-08
0.560792   0.560792   8.33106e-08
0.56102   0.56102   8.33106e-08
0.561247   0.561247   8.33106e-08
0.561473   0.561473   8.33106e-08
0.5617   0.5617   8.33106e-08
0.561926   0.561926   8.33106e-08
0.562152   0.562152   8.33106e-08
0.562377   0.562377   8.33106e-08
0.562602   0.562603   8.33106e-08
0.562827   0.562827   8.33106e-08
0.563052   0.563052   8.33106e-08
0.563276   0.563276   8.33106e-08
0.5635   0.5635   8.33106e-08
0.563723   0.563723   8.33106e-08
0.563947   0.563947   8.33106e-08
0.56417   0.56417   8.33106e-08
0.564392   0.564392   8.33106e-08
0.564614   0.564614   8.33106e-08
0.564836   0.564836   8.33106e-08
0.565058   0.565058   8.33106e-08
0.565279   0.565279   8.33106e-08
0.5655   0.5655   8.33106e-08
0.565721   0.565721   8.33106e-08
0.565941   0.565941   8.33106e-08
0.566161   0.566161   8.33106e-08
0.566381   0.566381   8.33106e-08
0.5666   0.5666   8.33106e-08
0.566819   0.566819   8.33106e-08
0.567038   0.567038   8.33106e-08
0.567256   0.567256   8.33105e-08
0.567474   0.567474   8.33105e-08
0.567692   0.567692   8.33105e-08
0.56791   0.56791   8.33105e-08
0.568127   0.568127   8.33105e-08
0.568343   0.568344   8.33105e-08
0.56856   0.56856   8.33105e-08
0.568776   0.568776   8.33105e-08
0.568992   0.568992   8.33105e-08
0.569208   0.569208   8.33105e-08
0.569423   0.569423   8.33105e-08
0.569638   0.569638   8.33105e-08
0.569852   0.569852   8.33105e-08
0.570067   0.570067   8.33105e-08
0.570281   0.570281   8.33105e-08
0.570494   0.570494   8.33105e-08
0.570708   0.570708   8.33105e-08
0.570921   0.570921   8.33105e-08
0.571133   0.571133   8.33105e-08
0.571346   0.571346   8.33105e-08
0.571558   0.571558   8.33105e-08
0.57177   0.57177   8.33105e-08
0.571981   0.571981   8.33105e-08
0.572192   0.572192   8.33105e-08
0.572403   0.572403   8.33105e-08
0.572614   0.572614   8.33105e-08
0.572824   0.572824   8.33105e-08
0.573034   0.573034   8.33105e-08
0.573243   0.573244   8.33105e-08
0.573453   0.573453   8.33105e-08
0.573662   0.573662   8.33105e-08
0.57387   0.573871   8.33105e-08
0.574079   0.574079   8.33105e-08
0.574287   0.574287   8.33104e-08
0.574495   0.574495   8.33104e-08
0.574702   0.574702   8.33104e-08
0.574909   0.574909   8.33104e-08
0.575116   0.575116   8.33104e-08
0.575323   0.575323   8.33104e-08
0.575529   0.575529   8.33104e-08
0.575735   0.575735   8.33104e-08
0.57594   0.57594   8.33104e-08
0.576146   0.576146   8.33104e-08
0.576351   0.576351   8.33104e-08
0.576555   0.576555   8.33104e-08
0.57676   0.57676   8.33104e-08
0.576964   0.576964   8.33104e-08
0.577168   0.577168   8.33104e-08
0.577371   0.577371   8.33104e-08
0.577574   0.577574   8.33104e-08
0.577777   0.577777   8.33104e-08
0.57798   0.57798   8.33104e-08
0.578182   0.578182   8.33104e-08
0.578384   0.578384   8.33104e-08
0.578586   0.578586   8.33104e-08
0.578787   0.578787   8.33104e-08
0.578988   0.578988   8.33104e-08
0.579189   0.579189   8.33104e-08
0.579389   0.579389   8.33104e-08
0.579589   0.57959   8.33104e-08
0.579789   0.579789   8.33104e-08
0.579989   0.579989   8.33104e-08
0.580188   0.580188   8.33104e-08
0.580387   0.580387   8.33104e-08
0.580586   0.580586   8.33104e-08
0.580784   0.580784   8.33104e-08
0.580982   0.580982   8.33103e-08
0.58118   0.58118   8.33103e-08
0.581377   0.581378   8.33103e-08
0.581575   0.581575   8.33103e-08
0.581772   0.581772   8.33103e-08
0.581968   0.581968   8.33103e-08
0.582164   0.582164   8.33103e-08
0.58236   0.58236   8.33103e-08
0.582556   0.582556   8.33103e-08
0.582752   0.582752   8.33103e-08
0.582947   0.582947   8.33103e-08
0.583141   0.583141   8.33103e-08
0.583336   0.583336   8.33103e-08
0.58353   0.58353   8.33103e-08
0.583724   0.583724   8.33103e-08
0.583918   0.583918   8.33103e-08
0.584111   0.584111   8.33103e-08
0.584304   0.584304   8.33103e-08
0.584497   0.584497   8.33103e-08
0.584689   0.584689   8.33103e-08
0.584881   0.584882   8.33103e-08
0.585073   0.585073   8.33103e-08
0.585265   0.585265   8.33103e-08
0.585456   0.585456   8.33103e-08
0.585647   0.585647   8.33103e-08
0.585838   0.585838   8.33103e-08
0.586028   0.586028   8.33103e-08
0.586218   0.586219   8.33103e-08
0.586408   0.586408   8.33103e-08
0.586598   0.586598   8.33103e-08
0.586787   0.586787   8.33103e-08
0.586976   0.586976   8.33103e-08
0.587165   0.587165   8.33103e-08
0.587353   0.587353   8.33103e-08
0.587541   0.587541   8.33103e-08
0.587729   0.587729   8.33103e-08
0.587917   0.587917   8.33102e-08
0.588104   0.588104   8.33102e-08
0.588291   0.588291   8.33102e-08
0.588478   0.588478   8.33102e-08
0.588664   0.588664   8.33102e-08
0.58885   0.58885   8.33102e-08
0.589036   0.589036   8.33102e-08
0.589221   0.589221   8.33102e-08
0.589407   0.589407   8.33102e-08
0.589592   0.589592   8.33102e-08
0.589776   0.589776   8.33102e-08
0.589961   0.589961   8.33102e-08
0.590145   0.590145   8.33102e-08
0.590329   0.590329   8.33102e-08
0.590512   0.590512   8.33102e-08
0.590695   0.590695   8.33102e-08
0.590878   0.590878   8.33102e-08
0.591061   0.591061   8.33102e-08
0.591243   0.591243   8.33102e-08
0.591425   0.591426   8.33102e-08
0.591607   0.591607   8.33102e-08
0.591789   0.591789   8.33102e-08
0.59197   0.59197   8.33102e-08
0.592151   0.592151   8.33102e-08
0.592332   0.592332   8.33102e-08
0.592512   0.592512   8.33102e-08
0.592692   0.592692   8.33102e-08
0.592872   0.592872   8.33102e-08
0.593052   0.593052   8.33102e-08
0.593231   0.593231   8.33102e-08
0.59341   0.59341   8.33102e-08
0.593589   0.593589   8.33102e-08
0.593767   0.593768   8.33102e-08
0.593946   0.593946   8.33102e-08
0.594124   0.594124   8.33102e-08
0.594301   0.594301   8.33102e-08
0.594479   0.594479   8.33102e-08
0.594656   0.594656   8.33102e-08
0.594833   0.594833   8.33101e-08
0.595009   0.595009   8.33101e-08
0.595185   0.595185   8.33101e-08
0.595361   0.595361   8.33101e-08
0.595537   0.595537   8.33101e-08
0.595712   0.595712   8.33101e-08
0.595888   0.595888   8.33101e-08
0.596062   0.596062   8.33101e-08
0.596237   0.596237   8.33101e-08
0.596411   0.596411   8.33101e-08
0.596585   0.596585   8.33101e-08
0.596759   0.596759   8.33101e-08
0.596933   0.596933   8.33101e-08
0.597106   0.597106   8.33101e-08
0.597279   0.597279   8.33101e-08
0.597452   0.597452   8.33101e-08
0.597624   0.597624   8.33101e-08
0.597796   0.597796   8.33101e-08
0.597968   0.597968   8.33101e-08
0.59814   0.59814   8.33101e-08
0.598311   0.598311   8.33101e-08
0.598482   0.598482   8.33101e-08
0.598653   0.598653   8.33101e-08
0.598823   0.598823   8.33101e-08
0.598994   0.598994   8.33101e-08
0.599164   0.599164   8.33101e-08
0.599333   0.599333   8.33101e-08
0.599503   0.599503   8.33101e-08
0.599672   0.599672   8.33101e-08
0.599841   0.599841   8.33101e-08
0.600009   0.600009   8.33101e-08
0.600178   0.600178   8.33101e-08
0.600346   0.600346   8.33101e-08
0.600514   0.600514   8.33101e-08
0.600681   0.600681   8.33101e-08
0.600849   0.600849   8.331e-08
0.601016   0.601016   8.331e-08
0.601182   0.601182   8.331e-08
0.601349   0.601349   8.331e-08
0.601515   0.601515   8.331e-08
0.601681   0.601681   8.331e-08
0.601847   0.601847   8.331e-08
0.602012   0.602012   8.331e-08
0.602177   0.602177   8.331e-08
0.602342   0.602342   8.331e-08
